customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
2777.53,59124.0,70.0,18,31,2,1,173.43
4127.5,0.0,119.0,20,89,3,1,856.8
6670.85,56531.0,170.0,34,24,3,1,816.0
14741.76,0.0,139.0,2,33,1,2,667.2
38320.82,45277.0,191.0,19,0,0,2,916.8
2064.7,0.0,65.0,12,57,3,1,368.83
5504.14,0.0,73.0,18,45,0,5,350.4
5096.67,22886.0,65.0,9,81,0,3,312.0
7995.44,66685.0,67.0,35,50,2,2,38.76
5674.14,65775.0,72.0,16,98,0,4,171.43
2886.23,52972.0,74.0,3,68,0,1,355.2
5794.68,52979.0,72.0,14,53,0,4,345.6
10706.67,55436.0,67.0,7,44,0,2,321.6
5320.61,32116.0,132.0,10,42,0,1,277.35
20498.83,56070.0,74.0,5,73,0,2,87.99
4628.28,0.0,62.0,32,31,0,3,690.55
27287.5,0.0,116.0,12,76,1,2,835.2
4029.72,93621.0,100.0,16,20,0,1,59.86
2744.08,79192.0,70.0,11,74,0,1,336.0
35444.31,96853.0,98.0,34,68,0,2,565.5
2858.99,0.0,83.0,25,91,4,1,355.39
5862.8,75121.0,73.0,12,22,0,6,171.23
4031.54,0.0,117.0,2,41,0,1,842.4
7553.23,69959.0,63.0,9,3,0,2,401.84
16699.46,81400.0,104.0,6,19,0,2,499.2
3233.26,0.0,98.0,33,87,1,1,705.6
5640.73,67523.0,72.0,35,21,0,7,345.24
8678.51,62366.0,108.0,22,87,0,8,51.32
10339.6,67134.0,131.0,5,63,1,6,277.45
3746.75,41479.0,94.0,14,38,1,1,19.58
2571.26,29697.0,66.0,0,58,4,1,316.8
4428.03,58577.0,110.0,6,62,0,1,303.87
7413.39,0.0,106.0,7,44,0,4,508.8
4768.96,51144.0,61.0,28,32,1,9,223.31
6035.09,29587.0,76.0,25,4,0,3,422.02
16280.2,0.0,157.0,17,1,0,2,753.6
9024.2,71499.0,112.0,25,61,0,5,537.6
7495.68,0.0,106.0,23,45,0,5,763.2
12520.98,0.0,126.0,4,59,0,2,907.2
2552.04,75740.0,64.0,13,11,0,1,128.52
16887.8,53262.0,62.0,11,18,4,2,223.72
3038.83,75180.0,77.0,15,30,3,1,154.91
4455.52,31196.0,62.0,26,57,4,9,342.8
11972.78,0.0,186.0,0,67,2,5,1441.84
8513.7,34505.0,106.0,13,44,0,9,359.86
9085.2,0.0,82.0,14,27,2,2,146.76
24096.24,0.0,97.0,1,40,0,2,1154.64
9095.05,37937.0,116.0,11,42,0,5,556.8
21418.36,21897.0,139.0,19,67,0,2,667.2
10714.21,55994.0,92.0,19,75,2,2,441.6
9986.66,24067.0,132.0,12,2,0,6,633.6
7908.67,43630.0,99.0,33,30,0,3,475.2
4869.6,23811.0,130.0,20,8,0,1,624.0
2121.65,0.0,62.0,11,45,0,1,446.4
6328.18,0.0,100.0,17,21,2,4,648.36
4340.86,0.0,124.0,6,34,0,1,595.2
6279.82,50562.0,79.0,19,34,0,9,545.01
11981.98,21514.0,62.0,0,59,0,2,257.25
22235.01,80355.0,187.0,24,92,1,2,897.6
8646.5,64125.0,108.0,3,44,0,3,369.82
2444.33,83800.0,62.0,11,44,0,1,196.16
5070.35,23840.0,64.0,32,66,0,7,307.2
5647.15,54834.0,72.0,23,13,0,8,186.19
13345.14,80277.0,112.0,6,40,1,2,36.98
13297.64,88430.0,66.0,7,17,1,2,316.8
7031.79,26255.0,88.0,21,4,0,3,52.75
3615.89,0.0,95.0,16,1,0,1,684.0
14120.04,95715.0,119.0,0,52,2,2,148.98
2155.21,0.0,70.0,22,67,3,1,336.0
2748.85,32437.0,69.0,4,73,0,1,473.36
5087.02,22726.0,65.0,25,73,0,3,312.0
14031.7,58092.0,72.0,7,56,1,2,202.24
8656.4,83365.0,109.0,27,7,1,4,523.2
4861.49,12153.0,69.0,23,9,1,8,438.16
19174.63,74028.0,118.0,10,16,0,2,53.08
7089.68,52707.0,90.0,33,66,1,6,432.0
6802.07,47451.0,87.0,0,31,1,6,417.6
2359.42,19864.0,63.0,22,96,0,1,352.39
15114.4,28513.0,100.0,4,22,1,2,480.0
2926.83,26242.0,74.0,5,69,0,1,347.06
13014.23,55067.0,110.0,3,21,1,2,353.1
7901.7,62291.0,100.0,1,53,0,3,480.0
13406.92,25048.0,167.0,0,11,0,5,801.6
6106.94,16654.0,79.0,23,31,0,7,379.2
12321.84,26887.0,113.0,32,67,0,2,542.4
19338.53,22784.0,70.0,11,68,0,2,224.9
5431.37,49345.0,69.0,10,12,0,7,251.08
7329.83,0.0,70.0,4,63,0,2,622.38
3484.14,34307.0,92.0,33,62,2,1,186.03
6964.05,0.0,95.0,19,41,1,9,629.65
25253.1,44096.0,72.0,28,65,1,2,345.6
2523.65,43204.0,64.0,31,19,3,1,246.07
17349.03,0.0,92.0,3,7,0,2,441.6
4058.67,0.0,117.0,13,69,0,1,842.4
4742.62,78596.0,118.0,1,70,0,1,133.91
4363.6,38925.0,112.0,10,48,0,1,241.3
9048.98,0.0,119.0,9,8,0,3,571.2
4210.1,21885.0,108.0,7,29,0,1,52.34
5241.14,48345.0,67.0,7,1,0,7,212.01
2481.84,77993.0,62.0,26,10,0,1,297.6
3585.94,25748.0,90.0,9,23,0,1,117.87
5498.94,22520.0,73.0,17,64,0,3,350.4
10377.37,0.0,95.0,1,69,0,2,579.45
2589.7,0.0,73.0,6,11,0,1,350.4
9312.59,75986.0,115.0,11,44,0,3,89.12
14396.24,0.0,205.0,14,63,0,4,1476.0
31920.77,58542.0,114.0,29,82,0,2,129.99
4921.33,43640.0,64.0,10,99,2,3,1.21
25805.51,86901.0,72.0,24,73,0,2,313.37
5963.82,94115.0,74.0,28,41,0,8,409.09
8923.11,0.0,125.0,22,80,0,9,900.0
5214.97,65375.0,65.0,9,84,0,3,6.08
12522.54,44341.0,105.0,15,56,0,2,355.11
13897.39,24378.0,188.0,18,34,0,5,902.4
3372.42,93489.0,84.0,16,72,0,1,104.28
7809.52,69161.0,97.0,19,71,0,8,341.43
12269.42,60774.0,154.0,13,7,0,5,739.2
3123.08,0.0,101.0,1,83,4,1,960.12
8004.21,54008.0,67.0,18,90,0,2,370.5
8105.87,0.0,74.0,15,61,0,2,232.01
2758.7,44619.0,68.0,35,45,0,1,283.67
3707.28,16476.0,101.0,29,25,0,1,313.89
30154.68,73359.0,94.0,17,24,0,2,107.19
8099.84,25949.0,104.0,0,28,0,3,499.2
2921.49,62018.0,73.0,2,59,0,1,90.09
14510.44,41433.0,183.0,24,40,0,9,1317.6
16793.97,0.0,238.0,29,90,1,4,1142.4
5332.46,68931.0,66.0,32,30,0,7,309.58
10025.92,0.0,141.0,25,27,0,3,1015.2
6875.61,0.0,104.0,24,49,0,6,748.8
2272.31,0.0,64.0,35,59,0,1,286.12
8923.15,98044.0,73.0,5,53,0,2,347.34
16484.02,91354.0,68.0,30,26,0,2,361.65
6860.59,0.0,109.0,5,20,4,7,605.14
12947.68,15083.0,115.0,25,14,0,2,552.0
13786.7,0.0,61.0,21,24,0,2,370.76
7706.03,0.0,107.0,15,63,0,8,1267.71
8520.15,0.0,80.0,30,96,0,2,69.14
2242.23,0.0,67.0,15,75,3,1,618.36
27069.5,22955.0,92.0,6,23,3,2,441.6
20579.69,0.0,69.0,5,26,0,2,566.67
2465.62,51641.0,63.0,8,80,1,1,137.09
9052.95,10211.0,119.0,7,16,0,7,571.2
2546.36,0.0,68.0,13,11,0,1,296.69
3007.39,0.0,80.0,31,67,0,1,16.52
27789.69,33806.0,89.0,32,59,0,2,395.73
6289.01,50269.0,80.0,15,88,0,3,32.23
3954.34,18375.0,103.0,8,50,0,1,535.08
7583.19,24133.0,68.0,20,42,0,2,76.03
6186.5,88375.0,77.0,23,11,0,3,0.42
5757.44,88997.0,72.0,9,71,0,3,174.04
4473.88,0.0,125.0,2,84,0,1,600.0
4786.01,23402.0,61.0,29,38,0,7,292.8
12244.9,46396.0,103.0,11,79,1,2,384.01
7121.08,0.0,96.0,28,62,0,4,460.8
7547.76,0.0,102.0,34,37,0,3,489.6
20380.07,33175.0,66.0,31,76,0,2,84.52
9011.76,63885.0,114.0,0,17,0,8,86.48
20096.89,92766.0,71.0,17,15,0,2,379.03
4786.89,45515.0,61.0,14,33,0,9,236.91
11578.13,0.0,115.0,21,46,0,2,1163.62
2719.43,37703.0,70.0,11,51,0,1,83.12
4760.94,0.0,68.0,9,1,0,6,489.6
8701.36,0.0,122.0,8,32,0,6,684.85
2659.5,64987.0,66.0,17,90,0,1,182.93
5139.56,73180.0,64.0,27,43,0,3,132.54
20096.89,92766.0,71.0,17,15,0,2,379.03
4025.1,0.0,119.0,29,54,2,1,571.2
2771.05,50071.0,71.0,3,32,0,1,18.92
6745.89,53058.0,91.0,16,44,4,3,209.47
9259.72,0.0,127.0,11,86,0,3,22.48
8467.27,16370.0,74.0,4,54,0,2,296.05
22762.21,70521.0,63.0,13,26,0,2,302.4
9332.49,58007.0,81.0,23,71,0,2,518.35
7100.33,31670.0,179.0,33,3,0,1,1288.8
8007.4,0.0,112.0,12,93,0,3,537.6
19512.0,0.0,70.0,28,26,0,2,491.11
8145.99,62534.0,68.0,10,1,0,2,326.4
2810.46,26790.0,71.0,4,41,0,1,340.8
6846.15,0.0,95.0,13,20,0,5,456.0
3755.81,56178.0,94.0,1,39,0,1,451.2
2393.04,28646.0,61.0,11,50,0,1,355.03
40636.67,31267.0,129.0,4,45,0,2,619.2
9067.66,78250.0,114.0,7,66,0,6,547.2
5619.69,0.0,153.0,25,5,0,1,1027.0
8013.9,65636.0,67.0,15,72,0,2,321.6
4089.04,43177.0,103.0,34,74,0,1,420.97
5065.49,26733.0,66.0,7,55,0,5,218.72
8372.85,12590.0,73.0,22,1,0,2,132.5
66025.75,33481.0,188.0,28,46,0,2,1194.89
8175.32,0.0,80.0,25,80,0,2,384.0
8720.46,25752.0,73.0,28,85,0,2,378.26
3237.5,27982.0,87.0,15,74,0,1,14.74
5354.61,29445.0,68.0,0,31,0,9,334.02
2375.0,47455.0,61.0,1,61,0,1,278.8
8646.5,64125.0,108.0,3,44,0,3,369.82
6672.13,56830.0,83.0,6,27,0,9,319.8
12919.42,58236.0,108.0,22,92,0,2,67.25
7385.36,54289.0,62.0,32,13,0,2,430.09
7200.66,0.0,66.0,16,77,0,2,316.8
7281.72,47482.0,93.0,19,45,0,3,594.18
3238.0,60244.0,83.0,3,72,3,1,326.28
2722.99,20867.0,71.0,0,79,0,1,340.8
11277.72,98138.0,93.0,30,10,1,2,427.53
8555.89,0.0,81.0,6,49,0,2,583.2
2911.92,20327.0,74.0,26,44,0,1,824.25
10083.49,11828.0,90.0,18,84,0,2,571.48
5704.98,50695.0,71.0,31,30,0,5,110.57
7664.81,0.0,107.0,14,90,0,3,770.4
4909.03,98693.0,61.0,7,57,0,3,292.8
5470.06,54507.0,138.0,20,11,0,1,702.99
5067.0,89703.0,126.0,6,54,0,1,601.98
4896.27,0.0,71.0,9,6,0,3,421.15
4572.04,0.0,67.0,19,82,1,3,357.15
8237.38,70882.0,69.0,20,50,0,2,124.38
3964.73,60817.0,103.0,3,79,1,1,494.4
10901.23,72257.0,90.0,28,61,0,2,408.42
16304.3,90008.0,137.0,13,3,0,2,406.99
2619.48,93987.0,65.0,9,1,0,1,251.32
14024.36,81872.0,115.0,10,55,0,2,256.44
24320.64,60221.0,67.0,3,17,0,2,238.56
24249.34,33651.0,69.0,21,37,1,2,328.65
20864.31,0.0,61.0,22,94,0,2,216.09
8823.85,75741.0,109.0,31,59,0,7,217.19
7610.2,38086.0,96.0,17,10,0,7,243.24
7486.17,38725.0,64.0,12,58,0,2,307.2
8763.45,20132.0,86.0,5,61,3,2,412.8
27386.15,0.0,105.0,0,47,0,2,451.14
11121.62,44299.0,106.0,25,76,5,2,754.26
5657.69,98917.0,139.0,18,21,0,1,336.61
18938.54,91535.0,67.0,35,13,1,2,126.63
13865.83,53484.0,70.0,12,12,0,2,333.05
8188.92,45318.0,103.0,17,27,0,8,494.4
5626.53,46897.0,70.0,16,47,0,3,344.38
3208.92,40135.0,80.0,29,70,0,1,78.01
5282.54,38606.0,68.0,16,99,0,3,413.29
8696.71,56550.0,73.0,22,41,3,2,162.78
5259.44,61146.0,65.0,7,68,0,6,273.02
7854.77,36409.0,66.0,26,33,0,2,316.8
6438.97,90035.0,80.0,28,38,0,3,141.63
11633.58,39669.0,98.0,13,63,0,2,492.94
2442.42,57963.0,61.0,11,63,0,1,42.16
14024.36,81872.0,115.0,10,55,0,2,256.44
2491.26,25965.0,65.0,23,27,0,1,329.21
3410.2,59662.0,85.0,6,76,0,1,10.17
3842.03,27906.0,102.0,5,57,0,1,489.6
3339.85,51032.0,83.0,5,56,0,1,349.95
5358.27,83771.0,133.0,26,18,0,1,482.33
9268.67,57052.0,115.0,7,56,1,4,483.63
4200.37,51510.0,106.0,11,17,0,1,688.55
4829.57,34819.0,61.0,0,31,0,6,185.9
14244.73,31189.0,122.0,18,10,0,2,585.6
4095.2,32180.0,103.0,3,28,0,1,558.84
33718.84,27500.0,114.0,25,47,0,2,472.28
7540.05,67018.0,94.0,11,17,0,4,104.43
2821.0,0.0,77.0,32,0,0,1,436.37
36695.91,0.0,199.0,7,93,0,2,1062.09
19731.34,33588.0,62.0,2,64,0,2,419.92
6685.07,56270.0,83.0,23,2,0,4,398.4
8408.32,82800.0,70.0,12,94,0,2,442.19
7371.59,0.0,68.0,2,70,0,2,425.14
4742.11,63891.0,119.0,13,13,0,1,7.65
15865.17,43946.0,133.0,13,83,0,2,415.99
5396.31,62039.0,68.0,8,30,1,8,265.88
4330.39,60475.0,107.0,9,18,0,1,513.6
5708.02,70279.0,71.0,17,25,0,7,331.23
3500.86,0.0,93.0,4,63,0,1,446.4
3919.37,66676.0,97.0,0,40,0,1,558.1
2910.32,12048.0,77.0,6,46,0,1,369.6
4827.78,0.0,68.0,29,91,0,6,326.4
4811.74,0.0,68.0,34,37,0,6,619.07
7834.15,36094.0,99.0,28,50,1,5,456.5
14666.23,0.0,61.0,0,31,0,2,439.2
7199.65,63328.0,89.0,19,19,0,9,427.2
3914.72,0.0,112.0,6,0,0,1,587.86
9470.27,36121.0,118.0,7,91,0,4,1107.15
5479.56,56005.0,68.0,31,30,1,3,326.4
2488.24,48597.0,71.0,12,63,5,1,305.7
5886.62,0.0,81.0,21,37,0,4,583.2
8406.39,42540.0,70.0,15,52,0,2,43.55
8685.92,87544.0,109.0,28,92,1,3,523.2
25030.38,26292.0,80.0,1,81,2,2,384.0
17822.56,42696.0,228.0,17,50,0,9,1273.74
2798.68,88009.0,71.0,29,21,0,1,266.52
3288.66,0.0,97.0,27,17,0,1,1026.32
2004.35,0.0,66.0,16,35,4,1,316.8
13736.13,16181.0,181.0,22,79,0,8,1261.32
4411.66,0.0,62.0,20,88,0,6,446.4
5392.44,75438.0,136.0,11,97,0,1,438.48
2561.58,0.0,73.0,25,5,0,1,842.88
6057.07,27681.0,83.0,13,62,0,9,398.4
22256.69,23444.0,196.0,7,62,0,2,940.8
2693.53,63684.0,68.0,6,87,0,1,343.89
4296.6,61737.0,107.0,21,65,0,1,495.67
11624.82,0.0,113.0,32,66,0,2,813.6
8749.5,52373.0,111.0,2,37,0,9,186.16
3155.91,58213.0,79.0,22,50,0,1,39.71
3317.9,74142.0,83.0,24,60,0,1,398.4
7821.19,0.0,109.0,31,74,0,3,784.8
4240.93,49746.0,111.0,4,85,3,1,589.3
8992.78,0.0,129.0,13,4,0,7,1059.57
7304.16,0.0,104.0,35,79,0,3,499.2
5217.51,39854.0,66.0,6,4,0,7,261.93
2725.36,36650.0,69.0,2,70,1,1,56.6
18569.5,32756.0,93.0,18,67,0,2,381.12
9985.37,36268.0,86.0,2,22,1,2,531.16
8257.67,23815.0,73.0,4,47,0,2,424.33
8002.31,0.0,107.0,3,65,0,3,513.6
5897.75,39188.0,74.0,9,2,0,3,355.2
4686.47,58089.0,118.0,31,83,0,1,566.4
5943.07,62120.0,74.0,5,39,0,8,28.32
2648.47,26540.0,69.0,15,4,0,1,378.43
4650.06,28215.0,65.0,15,26,0,3,468.0
44856.11,61675.0,123.0,35,54,0,2,482.55
26570.34,0.0,100.0,16,36,0,2,480.0
2951.29,69600.0,74.0,35,28,0,1,341.4
2464.51,40982.0,62.0,6,88,0,1,106.67
5555.83,74015.0,72.0,12,61,0,6,471.44
3199.7,0.0,94.0,6,61,0,1,1121.88
2776.32,0.0,79.0,28,94,0,1,509.03
16355.31,29439.0,146.0,4,10,0,2,700.8
7329.89,0.0,108.0,26,94,0,4,518.4
5555.83,74015.0,72.0,12,61,0,6,471.44
6383.48,67881.0,79.0,6,70,0,4,391.04
7758.59,96162.0,97.0,9,91,0,4,376.57
14932.1,39049.0,63.0,30,34,0,2,294.76
8047.41,29808.0,105.0,18,38,1,3,52.46
10861.52,65727.0,134.0,14,15,0,6,364.0
2195.3,0.0,62.0,30,29,1,1,446.4
2397.04,22283.0,65.0,16,93,0,1,572.07
4070.05,37435.0,105.0,3,22,0,1,314.44
5578.52,27756.0,71.0,6,52,0,8,735.73
8139.53,86876.0,68.0,9,3,0,2,118.81
7444.94,0.0,114.0,21,41,0,4,863.86
7295.33,34062.0,91.0,23,51,0,3,603.35
5325.72,0.0,73.0,17,44,0,7,496.47
2442.21,0.0,69.0,7,10,0,1,331.2
10307.65,78358.0,128.0,6,75,0,3,614.4
2461.8,12222.0,67.0,8,70,1,1,321.6
2521.68,41247.0,64.0,17,6,0,1,307.2
25464.82,13663.0,97.0,1,66,0,2,465.6
2822.59,25531.0,74.0,27,52,0,1,355.2
5812.0,58643.0,74.0,33,58,0,3,329.47
21850.35,48107.0,190.0,6,34,2,2,912.0
9320.24,18643.0,119.0,34,41,0,5,571.2
22305.32,0.0,102.0,13,89,0,2,401.53
22118.81,58645.0,110.0,15,44,0,2,427.72
7218.16,95058.0,177.0,11,90,0,1,89.71
6117.03,0.0,87.0,16,83,0,8,1032.61
4882.29,19715.0,66.0,25,11,4,5,475.2
2674.08,68787.0,66.0,7,64,0,1,105.38
7724.68,29056.0,66.0,19,2,0,2,355.53
4708.2,47829.0,117.0,23,37,1,1,561.6
4447.42,13128.0,118.0,11,21,0,1,771.88
4823.56,58946.0,121.0,5,87,0,1,486.72
5420.36,31614.0,71.0,26,69,0,4,234.68
7583.14,44667.0,65.0,25,53,0,2,245.66
3852.43,0.0,111.0,33,76,0,1,937.82
7647.45,91512.0,189.0,6,86,0,1,907.2
5229.68,26540.0,69.0,13,65,1,5,331.2
3614.08,0.0,103.0,35,76,0,1,741.6
2853.51,38798.0,72.0,24,48,0,1,332.95
8543.33,0.0,117.0,0,6,0,4,561.6
5150.42,65629.0,64.0,21,28,0,3,89.41
8723.67,33291.0,73.0,30,2,1,2,172.23
16477.48,57264.0,84.0,0,30,1,2,129.25
26338.59,60970.0,110.0,20,10,0,2,94.5
4244.47,34220.0,109.0,23,71,1,1,523.2
5757.44,88997.0,72.0,9,71,0,3,174.04
4826.83,18779.0,63.0,10,65,0,4,215.26
8092.88,50825.0,102.0,3,46,0,3,369.61
3011.27,0.0,86.0,18,41,0,1,569.13
8663.92,29218.0,72.0,33,40,0,2,502.37
2471.53,95697.0,61.0,16,55,0,1,114.27
5627.3,61486.0,70.0,2,65,0,3,334.13
7494.09,0.0,68.0,6,25,0,2,326.4
5452.63,17723.0,72.0,3,40,0,3,345.6
2592.44,72421.0,65.0,8,23,0,1,312.0
6721.89,36510.0,84.0,10,36,0,6,286.78
5500.58,35396.0,70.0,32,12,0,3,336.0
2550.66,69230.0,63.0,31,13,0,1,283.24
7771.58,28054.0,195.0,1,63,1,1,571.66
4236.3,25866.0,109.0,20,56,0,1,523.2
9025.07,23675.0,117.0,4,31,0,7,707.93
2615.91,0.0,71.0,22,45,0,1,340.8
2396.22,0.0,66.0,6,71,2,1,433.16
4784.42,0.0,68.0,16,81,0,6,326.4
3873.65,28142.0,105.0,18,50,0,1,701.71
7806.14,23706.0,68.0,1,56,1,2,326.4
4717.63,0.0,131.0,0,80,0,1,628.8
5625.91,0.0,85.0,34,31,0,3,872.2
5182.94,83527.0,64.0,19,27,1,3,39.13
6005.21,26876.0,76.0,17,72,0,8,364.8
9837.51,55099.0,122.0,33,86,0,3,260.27
5206.03,71661.0,65.0,7,92,0,4,312.0
36293.15,18047.0,242.0,5,50,0,2,1350.38
2837.11,90893.0,70.0,8,82,0,1,70.71
11785.04,90016.0,102.0,28,34,4,2,20.41
3124.93,81285.0,81.0,18,2,2,1,441.77
13862.1,96950.0,115.0,20,74,0,2,633.13
8200.27,24814.0,69.0,31,48,0,2,331.2
8456.27,0.0,90.0,14,16,3,2,648.0
2124.17,0.0,61.0,17,14,1,1,60.6
9045.11,52572.0,113.0,30,22,0,3,441.62
3187.35,0.0,85.0,27,29,0,1,595.16
8113.96,41701.0,68.0,16,74,0,2,64.65
34039.06,0.0,104.0,26,66,0,2,499.2
9087.59,0.0,80.0,7,77,0,2,384.0
12519.8,34179.0,107.0,15,26,0,2,770.4
6057.07,27681.0,83.0,13,62,0,9,398.4
4967.04,0.0,73.0,34,2,0,4,359.35
6933.34,0.0,70.0,19,66,1,2,504.0
22399.13,78494.0,69.0,21,53,0,2,78.19
2162.42,0.0,66.0,18,95,2,1,316.8
21776.58,56044.0,182.0,27,32,0,2,952.85
9095.05,37937.0,116.0,11,42,0,5,556.8
4228.25,77853.0,106.0,12,76,0,1,165.24
6521.37,72608.0,82.0,26,19,3,8,393.6
10209.02,36568.0,128.0,28,34,0,6,978.62
7600.44,0.0,110.0,17,58,2,3,796.99
3894.62,59578.0,98.0,1,50,1,1,403.68
8510.76,26032.0,109.0,18,25,0,3,638.1
2712.83,39618.0,68.0,0,55,0,1,326.4
2258.79,0.0,65.0,8,47,0,1,625.48
4815.85,59438.0,124.0,33,55,0,1,562.67
8007.4,0.0,112.0,12,93,0,3,537.6
3008.97,0.0,87.0,2,55,0,1,401.48
2530.71,89451.0,63.0,11,2,0,1,61.77
10787.12,44695.0,91.0,26,88,0,2,147.95
11923.75,24581.0,101.0,2,86,0,2,484.8
5186.36,0.0,73.0,27,95,1,6,194.94
10103.65,72334.0,129.0,26,66,3,6,412.83
6439.0,19831.0,83.0,8,88,0,7,398.4
3909.64,40361.0,98.0,3,98,0,1,71.17
13211.01,74656.0,111.0,0,6,0,2,504.37
14616.37,25358.0,126.0,1,13,0,2,750.59
3732.35,35461.0,95.0,26,57,1,1,9.21
8750.64,59047.0,76.0,2,73,3,2,364.8
10662.63,62409.0,89.0,16,50,0,2,392.69
3861.49,93272.0,95.0,3,54,0,1,281.11
9807.83,0.0,135.0,18,48,0,4,970.46
3252.83,20166.0,83.0,19,28,0,1,398.4
2711.9,0.0,74.0,13,68,0,1,355.2
2453.57,29735.0,69.0,3,92,0,1,331.2
11228.29,0.0,64.0,1,63,0,2,772.84
23020.89,97460.0,114.0,20,62,0,2,660.14
2458.45,57564.0,63.0,5,48,1,1,302.4
11160.08,33232.0,94.0,21,81,0,2,435.53
13118.74,11854.0,113.0,19,64,0,2,807.72
6120.19,23843.0,79.0,1,42,0,5,344.69
13881.04,17961.0,181.0,28,51,0,3,476.71
4787.47,0.0,64.0,17,84,0,3,360.11
8177.05,54695.0,103.0,6,94,0,5,494.4
3309.25,85632.0,82.0,23,4,0,1,7.26
14635.45,0.0,139.0,5,56,0,2,667.2
5120.62,0.0,76.0,11,14,4,3,277.22
19253.03,39895.0,160.0,32,45,0,2,765.59
6646.75,95815.0,82.0,6,95,0,3,393.6
8742.47,37224.0,74.0,8,23,0,2,355.2
8467.37,0.0,122.0,2,73,0,5,1100.09
6992.53,94652.0,86.0,18,88,0,3,412.8
13037.03,28582.0,112.0,27,24,0,2,537.6
10883.79,91123.0,138.0,32,70,3,8,103.46
9114.28,85942.0,116.0,16,36,2,5,79.34
30442.54,64321.0,253.0,4,75,0,2,422.44
5104.35,77025.0,64.0,18,44,2,3,380.92
2174.11,16997.0,65.0,35,62,3,1,468.0
9890.21,52408.0,125.0,13,12,0,9,179.13
8719.13,0.0,116.0,7,73,1,7,556.8
8516.75,37573.0,112.0,3,21,3,3,537.6
11606.85,45893.0,97.0,3,75,0,2,465.6
3731.5,0.0,96.0,31,34,0,1,460.8
3303.09,29385.0,88.0,18,8,2,1,422.4
8888.88,21509.0,81.0,24,24,1,2,413.49
8173.5,68144.0,70.0,29,98,4,2,336.0
4923.95,31093.0,63.0,3,78,0,3,302.4
2823.5,24350.0,73.0,6,89,3,1,350.4
7824.37,32823.0,100.0,1,36,0,8,480.0
8311.85,44843.0,105.0,14,34,0,3,391.42
5384.53,59364.0,67.0,25,56,0,5,321.6
3978.67,39101.0,99.0,34,24,0,1,167.17
6237.51,0.0,90.0,2,46,1,3,432.0
6969.88,27604.0,92.0,20,45,1,9,441.6
5024.03,91603.0,64.0,18,37,5,8,307.2
8414.08,59828.0,104.0,25,49,0,8,499.2
2801.56,33247.0,72.0,26,47,0,1,284.96
5010.92,45867.0,126.0,31,12,0,1,604.8
4997.78,54827.0,64.0,17,88,0,3,132.95
2236.09,0.0,64.0,12,56,3,1,307.2
10934.74,47170.0,139.0,4,57,0,3,667.2
3289.13,21947.0,83.0,17,66,0,1,366.91
14014.1,39018.0,117.0,11,94,0,2,561.6
5604.33,20252.0,71.0,0,64,0,3,198.23
2912.24,0.0,88.0,29,81,0,1,633.6
5616.85,48602.0,70.0,30,46,0,5,487.88
7504.69,97849.0,62.0,32,45,0,2,183.12
3746.75,41479.0,94.0,14,38,1,1,19.58
2959.82,69746.0,74.0,17,91,0,1,225.03
7725.54,96748.0,96.0,13,68,0,9,460.8
13248.64,25074.0,112.0,17,8,0,2,537.6
2717.78,66463.0,68.0,28,80,0,1,326.4
2734.15,34865.0,69.0,15,16,0,1,255.95
9199.39,37399.0,116.0,30,22,0,3,392.83
29049.71,21070.0,195.0,6,47,0,2,1404.0
4956.62,31562.0,66.0,9,5,4,7,316.8
5574.96,54684.0,71.0,28,49,2,3,487.07
9192.59,37388.0,117.0,30,21,0,5,561.6
3878.77,84981.0,96.0,6,96,0,1,4.72
4419.12,24046.0,116.0,27,47,0,1,556.8
4772.94,20993.0,133.0,35,90,0,1,638.4
9101.52,48029.0,116.0,9,79,0,7,556.8
7609.09,16233.0,197.0,17,68,0,1,1418.4
2668.66,30718.0,67.0,26,49,1,1,321.6
5141.98,60277.0,65.0,32,19,0,7,146.39
7451.49,0.0,107.0,6,63,0,8,770.4
2620.17,31911.0,68.0,13,65,0,1,245.89
4909.84,61402.0,62.0,1,69,0,3,252.16
8023.08,34335.0,101.0,18,55,0,3,484.8
20446.6,71467.0,86.0,5,34,0,2,324.88
4966.85,0.0,74.0,25,60,0,9,532.8
3549.02,36168.0,90.0,16,14,0,1,432.0
5350.37,58357.0,137.0,27,76,2,1,708.22
8065.23,29692.0,77.0,3,53,0,2,449.35
7892.82,29215.0,67.0,7,15,0,2,327.66
4540.99,0.0,61.0,14,4,0,3,486.12
2852.53,26841.0,74.0,33,17,1,1,418.53
10720.42,34837.0,139.0,4,2,1,4,667.2
4795.39,33068.0,61.0,6,77,1,6,213.04
5182.39,44820.0,133.0,12,62,3,1,336.13
22620.75,49564.0,193.0,22,82,0,2,286.37
2320.75,19581.0,61.0,32,27,0,1,377.24
7714.65,0.0,74.0,33,24,0,2,532.8
7880.34,23129.0,70.0,10,74,0,2,491.65
9029.94,0.0,138.0,23,93,0,3,1376.96
6965.42,25411.0,86.0,8,73,0,8,242.81
15114.4,28513.0,100.0,4,22,1,2,480.0
22523.71,69346.0,63.0,27,42,1,2,246.28
10760.18,74835.0,133.0,14,89,0,7,107.65
5808.93,43282.0,72.0,3,3,0,3,166.8
30591.61,11276.0,91.0,22,10,1,2,436.8
